imdb_score,duration,gross,budget
7.4,106.0,12589108.0,0.0
6.1,88.0,0.0,1700000.0
7.5,138.0,35918429.0,1700000.0
6.3,105.0,92401.0,2000000.0
6.3,98.0,1943649.0,1700000.0
6.8,86.0,992238.0,1700000.0
7.8,104.0,4231500.0,1000000.0
6.9,100.0,396035.0,1000000.0
8.0,126.0,0.0,1644736.0
7.8,118.0,0.0,1650000.0
7.4,103.0,0.0,1600000.0
6.1,102.0,2507106.0,0.0
4.3,84.0,6026908.0,2000000.0
3.5,0.0,2592808.0,0.0
7.2,95.0,1060591.0,1300000.0
4.7,92.0,0.0,0.0
7.3,90.0,155972.0,1500000.0
7.9,113.0,0.0,1600000.0
7.2,123.0,26893.0,1600000.0
5.4,111.0,2580.0,1650000.0
3.7,99.0,0.0,0.0
7.4,110.0,58885635.0,26000000.0
7.1,108.0,19067631.0,2000000.0
6.8,92.0,11806119.0,1100000.0
8.2,120.0,0.0,1500000.0
7.0,91.0,7417210.0,1500000.0
7.4,88.0,7362100.0,1500000.0
6.7,97.0,7022940.0,1000000.0
5.7,95.0,190666.0,0.0
7.6,95.0,0.0,1696377.0
7.2,103.0,5132222.0,2000000.0
7.5,110.0,2365931.0,1500000.0
6.8,103.0,53991137.0,1500000.0
6.9,92.0,0.0,1500000.0
7.9,114.0,1221261.0,1500000.0
7.6,101.0,2408553.0,0.0
6.7,112.0,712294.0,1500000.0
5.8,104.0,3447339.0,1500000.0
6.5,99.0,418953.0,1500000.0
7.2,98.0,406035.0,1500000.0
6.9,107.0,402820.0,0.0
6.5,100.0,373967.0,1500000.0
6.2,80.0,194568.0,1500000.0
6.7,94.0,0.0,0.0
5.7,93.0,0.0,1500000.0
8.6,87.0,163245.0,1500000.0
6.5,91.0,119841.0,1500000.0
6.3,84.0,173066.0,1500000.0
6.1,98.0,105943.0,1500000.0
6.0,108.0,0.0,1500000.0
5.8,124.0,183490.0,1700000.0
6.7,95.0,3478.0,1500000.0
6.7,90.0,52166.0,2000000.0
5.1,101.0,1163508.0,2500000.0
6.8,107.0,0.0,350000.0
6.8,20.0,0.0,1500000.0
6.8,87.0,0.0,1500000.0
8.2,102.0,0.0,2000000.0
7.0,130.0,80033643.0,60000000.0
3.3,101.0,0.0,1500000.0
3.6,93.0,0.0,2000000.0
7.7,83.0,184925485.0,2000000.0
6.7,106.0,304124.0,1400000.0
5.5,113.0,0.0,1455000.0
6.6,94.0,36830.0,1400000.0
5.5,99.0,0.0,3150000.0
6.3,76.0,231186.0,0.0
6.9,91.0,0.0,1400000.0
6.5,105.0,0.0,1377800.0
8.2,120.0,3650677.0,960000.0
7.3,120.0,0.0,0.0
8.1,105.0,1647780.0,1300000.0
7.2,95.0,695229.0,1300000.0
7.4,135.0,638951.0,1592000.0
6.5,105.0,609042.0,1300000.0
5.7,83.0,1521.0,1500000.0
6.1,111.0,32940507.0,60000000.0
7.7,60.0,0.0,5000000.0
8.7,135.0,0.0,1400000.0
4.3,88.0,0.0,1750000.0
6.2,87.0,19539.0,1000000.0
3.3,97.0,100358.0,1500000.0
2.7,82.0,0.0,1300000.0
8.2,130.0,0.0,1288000.0
6.1,87.0,19100000.0,1250000.0
8.0,101.0,0.0,1250000.0
5.5,96.0,0.0,1250000.0
3.7,87.0,0.0,15000000.0
7.1,92.0,0.0,1250000.0
7.8,118.0,0.0,1250000.0
7.3,27.0,0.0,0.0
4.1,123.0,0.0,1420000.0
7.2,100.0,24741700.0,1200000.0
7.7,103.0,55153403.0,1200000.0
7.1,100.0,18488314.0,1200000.0
7.6,99.0,0.0,1300000.0
7.0,89.0,11278.0,1300000.0
5.5,104.0,79363785.0,80000000.0
7.4,114.0,13876974.0,7000000.0
7.7,111.0,9180275.0,1200000.0
7.2,99.0,0.0,1200000.0
7.8,110.0,22494487.0,27000000.0
6.6,85.0,2199853.0,1200000.0
6.0,113.0,2859955.0,1200000.0
8.4,99.0,2812029.0,1200000.0
6.5,83.0,0.0,0.0
8.9,142.0,6100000.0,1200000.0
7.9,112.0,375723.0,4000000.0
6.0,108.0,594904.0,1200000.0
6.1,88.0,58936.0,1200000.0
7.4,97.0,24784.0,1200000.0
6.2,85.0,7826.0,1200000.0
5.6,103.0,0.0,1500000.0
6.1,88.0,0.0,0.0
3.8,76.0,0.0,0.0
7.1,100.0,0.0,1200000.0
3.8,84.0,0.0,1200000.0
6.2,91.0,2850263.0,2600000.0
6.6,97.0,0.0,1200000.0
4.6,84.0,0.0,1200000.0
4.2,100.0,0.0,1200000.0
6.8,94.0,16101109.0,3000000.0
7.7,90.0,6013.0,695393.0
7.1,0.0,0.0,0.0
5.9,92.0,1400000.0,1100000.0
4.7,105.0,247740.0,0.0
7.0,73.0,39659.0,1600000.0
6.9,116.0,0.0,10000000.0
6.1,110.0,56129.0,1100000.0
7.6,102.0,4105123.0,1100000.0
3.0,89.0,0.0,1100000.0
8.6,82.0,0.0,950000.0
6.1,89.0,0.0,1400000.0
7.5,150.0,0.0,0.0
6.7,89.0,0.0,1000000.0
8.1,145.0,117235247.0,960000.0
4.9,91.0,0.0,1100000.0
6.8,89.0,21378000.0,1000000.0
6.8,121.0,0.0,1000000.0
5.7,83.0,31537320.0,1000000.0
8.3,110.0,0.0,1300000.0
6.6,91.0,17986000.0,1000000.0
7.3,110.0,16067035.0,1100000.0
5.0,86.0,18112929.0,1000000.0
7.0,86.0,14564027.0,1000000.0
3.4,120.0,20773070.0,5000000.0
5.9,90.0,10042266.0,1000000.0
6.0,99.0,10037390.0,1000000000.0
7.4,112.0,9701559.0,3500000.0
7.4,103.0,9013113.0,1000000.0
4.2,83.0,53245055.0,1000000.0
6.2,109.0,9000000.0,900000.0
6.2,89.0,0.0,1000000.0
7.5,96.0,23808111.0,0.0
7.2,109.0,0.0,1000000.0
7.2,122.0,5355376.0,0.0
5.4,100.0,7186670.0,6000000.0
7.0,109.0,0.0,1100000.0
7.2,95.0,5997134.0,1000000.0
7.9,94.0,4417124.0,0.0
6.8,107.0,5355847.0,0.0
6.7,104.0,3386698.0,1000000.0
7.5,96.0,143492840.0,7500000.0
6.8,93.0,5283379.0,0.0
6.9,102.0,2981638.0,0.0
6.8,84.0,3122616.0,0.0
7.2,97.0,2508841.0,1000000.0
7.4,91.0,4946250.0,1000000.0
5.6,84.0,1950218.0,1000000.0
6.8,86.0,1277257.0,1000000.0
7.2,91.0,45857453.0,3500000.0
7.7,92.0,1677838.0,1000000.0
7.0,94.0,1744858.0,1000000.0
7.2,92.0,0.0,1000000.0
6.4,103.0,80021740.0,58000000.0
7.2,100.0,982214.0,1000000.0
7.2,119.0,798341.0,1000000.0
6.2,167.0,610991.0,1000000.0
6.9,92.0,0.0,11000000.0
6.2,92.0,582024.0,1000000.0
6.9,108.0,548712.0,2500000.0
7.0,97.0,464655.0,1000000.0
6.7,88.0,464126.0,1000000.0
3.6,100.0,428535.0,1000000.0
6.3,100.0,750100.0,0.0
7.4,124.0,621240.0,0.0
7.4,88.0,104077.0,1000000.0
7.3,106.0,334658.0,0.0
6.1,79.0,279282.0,1000000.0
6.7,135.0,43982842.0,65000000.0
8.2,96.0,484221.0,1000000.0
7.7,53.0,274661.0,1000000.0
7.3,97.0,144431.0,1000000.0
7.4,120.0,227241.0,0.0
5.7,90.0,112521.0,0.0
7.6,91.0,287761.0,1000000.0
6.8,93.0,100240.0,1000000.0
5.6,112.0,96734.0,1000000.0
4.8,160.0,49000.0,1500000.0
6.4,95.0,100659.0,900000.0
6.8,93.0,48430.0,500000.0
6.1,88.0,21210.0,1000000.0
5.2,105.0,0.0,1000000.0
6.9,98.0,22434.0,0.0
6.0,82.0,12996.0,1000000.0
6.3,89.0,0.0,1000000.0
6.1,78.0,10018.0,1000000.0
5.5,97.0,62480.0,1000000.0
6.9,81.0,6387.0,1000000.0
5.6,90.0,5494.0,0.0
1.9,97.0,0.0,1000000.0
4.1,88.0,721.0,1000000.0
5.4,96.0,703.0,1500000.0
6.8,105.0,0.0,1000000.0
7.0,0.0,0.0,1000000.0
6.7,76.0,0.0,1000000.0
5.8,96.0,0.0,1000000.0
6.2,99.0,0.0,1000000.0
2.8,90.0,0.0,1000000.0
7.3,94.0,0.0,0.0
6.5,93.0,0.0,0.0
5.1,89.0,0.0,500000.0
2.2,83.0,0.0,1000000.0
7.2,96.0,0.0,0.0
5.7,90.0,0.0,1000000.0
3.8,84.0,0.0,1000000.0
4.7,83.0,0.0,0.0
5.6,96.0,0.0,1000000.0
3.9,94.0,0.0,1000000.0
5.2,95.0,0.0,1000000.0
3.5,93.0,0.0,1000000.0
7.0,101.0,2319187.0,20000000.0
7.1,103.0,0.0,0.0
5.5,87.0,0.0,950000.0
5.9,30.0,0.0,0.0
6.0,100.0,0.0,950000.0
4.8,90.0,0.0,989000.0
7.1,83.0,0.0,913000.0
8.2,108.0,9600000.0,910000.0
5.7,100.0,20186.0,930000.0
7.9,113.0,1185783.0,590000.0
7.3,97.0,0.0,3000000.0
7.1,104.0,1007962.0,950000.0
6.4,91.0,381186.0,900000.0
5.9,107.0,439958.0,0.0
7.5,85.0,16097842.0,900000.0
6.4,101.0,6643.0,900000.0
7.4,70.0,102797150.0,0.0
7.3,88.0,442638.0,850000.0
6.5,112.0,42919096.0,15000000.0
7.2,107.0,819939.0,850000.0
6.7,78.0,0.0,900000.0
7.1,90.0,0.0,1000000.0
6.0,88.0,1243961.0,850000.0
6.7,92.0,3094687.0,0.0
5.6,95.0,15278.0,825000.0
7.0,85.0,0.0,500000.0
4.9,86.0,0.0,990000.0
8.4,123.0,7098492.0,500000.0
6.9,93.0,0.0,0.0
7.5,88.0,4771000.0,800000.0
7.2,114.0,1001437.0,800000.0
7.2,88.0,2073984.0,800000.0
8.0,110.0,9950.0,0.0
7.4,95.0,0.0,850000.0
7.2,83.0,0.0,800000.0
6.5,104.0,144583.0,800000.0
7.2,94.0,0.0,800000.0
4.2,87.0,58163.0,0.0
6.4,91.0,41709.0,800000.0
6.8,90.0,1310270.0,780000.0
6.2,14.0,0.0,0.0
7.5,112.0,115000000.0,777000.0
7.7,75.0,0.0,750000.0
6.9,86.0,5518918.0,750000.0
7.0,86.0,4007792.0,750000.0
7.5,89.0,7705974.0,0.0
6.3,95.0,26297.0,500000.0
5.5,101.0,77501.0,750000.0
4.8,89.0,42638165.0,16000000.0
8.1,106.0,0.0,750000.0
6.6,88.0,47329.0,750000.0
5.2,99.0,18378.0,900000.0
5.6,90.0,0.0,750000.0
3.1,95.0,0.0,750000.0
8.1,85.0,0.0,750000.0
8.3,170.0,7830611.0,700000.0
7.1,86.0,3278611.0,0.0
8.1,0.0,0.0,0.0
7.2,97.0,1141829.0,700000.0
6.3,104.0,0.0,1000000.0
4.0,88.0,0.0,0.0
7.2,201.0,218051260.0,207000000.0
5.3,108.0,32048809.0,30000000.0
7.2,106.0,2694973.0,700000.0
6.5,107.0,10508.0,700000.0
6.5,84.0,2301777.0,650000.0
4.9,91.0,0.0,750000.0
5.2,90.0,169719.0,0.0
7.4,103.0,0.0,400000.0
7.4,71.0,0.0,650000.0
5.4,90.0,0.0,650000.0
3.9,67.0,0.0,625000.0
5.3,94.0,0.0,700000.0
7.8,81.0,3000000.0,609000.0
6.4,81.0,140530114.0,60000.0
8.1,215.0,13300000.0,600000.0
6.5,83.0,0.0,650000.0
5.6,106.0,171988.0,600000.0
6.6,90.0,13493.0,600000.0
7.0,115.0,0.0,750000.0
8.0,90.0,0.0,600000.0
7.2,102.0,0.0,0.0
7.7,87.0,515005.0,560000.0
7.2,80.0,2245.0,560000.0
6.1,88.0,0.0,550000.0
6.5,122.0,33451479.0,500000.0
7.0,115.0,0.0,550000.0
6.1,86.0,39552600.0,500000.0
5.7,79.0,30500882.0,500000.0
5.9,97.0,17000000.0,500000.0
7.5,105.0,8044906.0,0.0
7.7,89.0,5739376.0,500000.0
7.1,120.0,3773863.0,1000000.0
7.4,94.0,3117666.0,0.0
7.6,108.0,2047570.0,500000.0
6.4,102.0,1250798.0,500000.0
7.4,83.0,1127331.0,46000.0
6.8,93.0,906666.0,500000.0
6.5,86.0,1114943.0,500000.0
6.0,101.0,1111615.0,500000.0
7.3,111.0,985341.0,500000.0
7.3,90.0,603943.0,500000.0
6.5,86.0,334041.0,500000.0
6.0,98.0,295468.0,500000.0
5.3,91.0,243347.0,500000.0
6.6,91.0,154077.0,500000.0
6.1,90.0,342936.0,0.0
7.1,88.0,151389.0,500000.0
8.7,202.0,269061.0,2000000.0
8.4,89.0,133778.0,500000.0
5.8,97.0,0.0,500000.0
6.2,84.0,52850.0,500000.0
5.8,82.0,98017.0,500000.0
6.7,94.0,177343675.0,135000000.0
5.7,100.0,31937.0,500000.0
6.1,112.0,13134.0,500000.0
6.4,94.0,237301.0,500000.0
5.0,87.0,0.0,0.0
6.5,91.0,12055.0,500000.0
4.6,87.0,1332.0,500000.0
7.7,98.0,0.0,3000000.0
7.3,95.0,0.0,500000.0
6.6,87.0,0.0,100000.0
6.4,102.0,316842.0,0.0
7.2,103.0,0.0,0.0
3.5,104.0,0.0,500000.0
2.2,122.0,0.0,0.0
3.3,93.0,37188667.0,12000000.0
6.6,90.0,0.0,500000.0
4.0,94.0,0.0,150000.0
7.4,97.0,0.0,500000.0
6.8,82.0,21199.0,500000.0
6.4,130.0,234903076.0,215000000.0
6.2,91.0,0.0,475000.0
5.9,91.0,2712293.0,450000.0
7.7,107.0,768045.0,2000000.0
4.3,82.0,0.0,500000.0
7.1,84.0,379122.0,450000.0
6.2,103.0,23000.0,500000.0
6.8,86.0,0.0,450000.0
7.7,89.0,2300000.0,439000.0
8.2,52.0,0.0,450000.0
7.5,98.0,2938208.0,225000.0
7.6,133.0,9910.0,25000000.0
4.1,81.0,0.0,0.0
6.9,92.0,44540956.0,400000.0
7.1,90.0,258113.0,1066167.0
6.3,84.0,107917283.0,15000.0
7.7,91.0,1293295.0,0.0
8.3,91.0,1229197.0,229575.0
7.1,90.0,1689999.0,400000.0
4.7,96.0,11798.0,100000.0
7.7,60.0,0.0,0.0
7.2,88.0,592014.0,218.0
5.4,97.0,0.0,500000.0
6.9,82.0,126387.0,400000.0
8.2,22.0,0.0,0.0
6.1,101.0,80276912.0,35000000.0
6.1,80.0,0.0,500000.0
6.9,97.0,0.0,650000.0
6.0,97.0,0.0,900000.0
8.2,91.0,0.0,400000.0
8.0,123.0,0.0,385907.0
7.0,86.0,617172.0,375000.0
6.3,100.0,2808000.0,379000.0
7.6,96.0,0.0,375000.0
6.1,89.0,12843.0,6000000.0
7.8,88.0,1523883.0,1750211.0
4.7,90.0,4000000.0,350000.0
7.5,90.0,84689.0,0.0
6.7,43.0,0.0,0.0
3.4,98.0,0.0,350000.0
7.9,101.0,47000000.0,300000.0
8.9,96.0,0.0,350000.0
6.9,83.0,246574.0,0.0
8.2,65.0,0.0,325000.0
7.3,94.0,110197.0,0.0
8.0,112.0,7707563.0,0.0
6.7,102.0,1281176.0,312000.0
6.6,98.0,16115878.0,8000000.0
6.9,91.0,1652472.0,300000.0
7.1,80.0,2360184.0,300000.0
5.6,114.0,0.0,0.0
6.7,76.0,255352.0,300000.0
7.1,80.0,856942.0,200000.0
5.2,88.0,0.0,300000.0
7.7,110.0,0.0,300000.0
7.6,102.0,16892.0,300000.0
8.1,95.0,12438.0,160000.0
5.5,94.0,40542.0,300000.0
6.6,109.0,5199.0,200000.0
3.2,90.0,0.0,350000.0
7.4,133.0,24343673.0,45000000.0
6.2,80.0,0.0,300000.0
4.8,95.0,2468.0,300000.0
4.5,94.0,0.0,0.0
7.2,98.0,0.0,300000.0
4.3,98.0,0.0,500000.0
4.5,96.0,0.0,250000.0
6.4,90.0,318622.0,270000.0
7.3,113.0,12006514.0,250000.0
6.9,91.0,4186931.0,250000.0
4.3,90.0,0.0,290000.0
7.2,98.0,3799339.0,250000.0
6.5,94.0,1977544.0,250000.0
6.6,96.0,1050600.0,250000.0
6.7,100.0,902835.0,250000.0
7.3,90.0,489220.0,365000.0
6.4,76.0,212285.0,250000.0
7.0,75.0,203134.0,250000.0
5.5,78.0,191309.0,150000.0
6.7,90.0,3388210.0,250000.0
4.3,96.0,0.0,300000.0
6.1,92.0,177840.0,250000.0
6.8,75.0,47111.0,0.0
3.9,99.0,49494.0,250000.0
8.5,58.0,0.0,0.0
6.9,86.0,0.0,0.0
7.3,92.0,45661.0,0.0
6.9,101.0,0.0,0.0
6.3,81.0,18195.0,250000.0
2.5,93.0,0.0,0.0
7.0,107.0,0.0,0.0
6.2,98.0,0.0,250000.0
6.9,35.0,0.0,0.0
4.5,108.0,0.0,0.0
4.4,95.0,0.0,250000.0
7.4,99.0,0.0,0.0
8.0,90.0,0.0,250000.0
8.3,151.0,0.0,245000.0
6.5,83.0,0.0,240000.0
7.1,92.0,104792.0,0.0
4.0,105.0,0.0,250000.0
7.5,86.0,111300.0,225000.0
7.0,106.0,1027119.0,225000.0
4.0,93.0,0.0,100000.0
6.7,80.0,5000000.0,210000.0
7.2,127.0,0.0,5000000.0
7.0,93.0,0.0,200000.0
7.4,96.0,4505922.0,200000.0
8.0,99.0,3500000.0,200000.0
6.5,66.0,0.0,200000.0
6.4,101.0,2428241.0,200000.0
6.8,119.0,59774.0,0.0
6.9,103.0,174682.0,200000.0
7.5,86.0,215185.0,200000.0
7.1,106.0,32154410.0,30000000.0
5.1,90.0,0.0,200000.0
6.2,95.0,0.0,250000.0
3.9,94.0,0.0,13000000.0
6.0,84.0,140016.0,0.0
8.1,126.0,0.0,0.0
6.5,86.0,15542.0,0.0
8.0,87.0,0.0,200000.0
7.7,106.0,1111.0,200000.0
7.2,86.0,0.0,200000.0
5.4,89.0,0.0,2500000.0
8.5,89.0,925402.0,180000.0
7.7,97.0,469947.0,120000.0
6.5,88.0,7137502.0,175000.0
7.0,92.0,1316074.0,100000.0
5.8,108.0,0.0,0.0
5.5,97.0,15180000.0,500000.0
7.0,109.0,0.0,200000.0
6.3,78.0,2882062.0,150000.0
7.9,85.0,9437933.0,180000.0
7.3,88.0,110720.0,1200000.0
7.4,93.0,155984.0,160000.0
5.4,86.0,0.0,0.0
7.1,98.0,0.0,0.0
7.5,88.0,30859000.0,83532.0
8.4,25.0,0.0,150000.0
5.3,66.0,0.0,150000.0
7.5,91.0,6706368.0,160000.0
6.1,93.0,0.0,18000000.0
7.2,89.0,0.0,125000.0
6.7,85.0,405614.0,0.0
8.2,62.0,0.0,125000.0
6.6,90.0,0.0,120000.0
6.7,90.0,1573712.0,125000.0
7.0,88.0,0.0,120000.0
7.0,88.0,0.0,120000.0
8.0,96.0,0.0,114000.0
7.4,94.0,0.0,120000.0
5.7,77.0,0.0,103000.0
6.7,111.0,10174663.0,100000.0
4.2,81.0,22757819.0,100000.0
7.4,89.0,0.0,20000.0
4.8,110.0,3000000.0,100000.0
7.0,81.0,5228617.0,100000.0
7.3,100.0,2643689.0,0.0
5.8,99.0,0.0,100000.0
7.0,90.0,110536.0,40000.0
6.8,88.0,59379.0,200000.0
7.7,103.0,0.0,100000.0
5.6,80.0,0.0,1800000.0
7.1,68.0,0.0,0.0
3.6,81.0,0.0,100000.0
6.8,106.0,0.0,0.0
7.6,77.0,0.0,100000.0
6.6,114.0,32721635.0,15000000.0
8.3,80.0,0.0,70000.0
7.5,84.0,3216970.0,60000.0
5.4,86.0,33598.0,0.0
5.3,87.0,536767.0,60000.0
7.3,100.0,11529368.0,65000.0
5.6,82.0,40557.0,60000.0
5.6,82.0,30084.0,70000.0
4.1,70.0,0.0,62000.0
6.8,75.0,0.0,100000.0
6.3,87.0,0.0,0.0
5.8,87.0,0.0,70000.0
6.6,98.0,10246600.0,25000.0
6.7,83.0,0.0,0.0
6.4,99.0,0.0,0.0
6.3,98.0,389804.0,65000.0
4.7,0.0,0.0,0.0
6.0,111.0,0.0,50000.0
7.3,47.0,0.0,50000.0
6.1,97.0,0.0,4000000.0
7.4,81.0,0.0,50000.0
6.6,83.0,0.0,42000.0
5.5,96.0,0.0,45000.0
7.5,90.0,241816.0,42000.0
7.6,90.0,277233.0,40000.0
3.2,83.0,0.0,40000.0
8.2,117.0,321952.0,0.0
6.3,79.0,24705.0,0.0
6.9,109.0,0.0,0.0
5.4,89.0,0.0,60000.0
6.5,93.0,9609.0,0.0
7.8,102.0,3151130.0,230000.0
6.7,65.0,8231.0,27000.0
6.4,85.0,0.0,0.0
7.3,97.0,2856622.0,25000.0
5.7,109.0,10499968.0,35000000.0
7.0,79.0,0.0,24000.0
6.3,80.0,0.0,0.0
7.1,100.0,1227508.0,23000.0
3.3,90.0,0.0,22000.0
6.9,120.0,0.0,20000.0
4.6,91.0,0.0,0.0
3.0,143.0,0.0,17350.0
6.6,85.0,192467.0,15000.0
4.0,78.0,0.0,20000.0
6.1,108.0,180483.0,10000.0
6.9,110.0,136007.0,4500.0
7.5,90.0,673780.0,10000.0
7.4,111.0,94596.0,1000000.0
6.1,84.0,0.0,0.0
5.4,82.0,0.0,200000.0
6.4,98.0,0.0,0.0
7.0,77.0,424760.0,7000.0
6.3,80.0,70071.0,7000.0
6.9,81.0,2040920.0,7000.0
7.8,84.0,0.0,3250.0
6.4,95.0,4584.0,9000.0
7.7,87.0,0.0,0.0
7.5,43.0,0.0,0.0
6.6,90.0,85222.0,1100.0
